Ax,Ay,Az,Gx,Gy,Gz,Unnamed: 69
5.9657,-12.149,0.46309,-1.7214,-0.79443,1.0232,0.0
2.2201,-11.359,-2.3427,-1.6744,-0.80573,1.2859,0.0
1.3348,-12.817,-1.2258,-1.3726,-1.7147,1.4438,0.0
-2.3155,-12.272,-0.14982,-0.43555,-0.37263,1.7538,0.0
0.054481,-10.324,1.0351,-1.2724,1.2275,1.5959,0.0
1.5527,-9.616,1.8796,-1.5064,1.5968,1.365,0.0
2.6696,-8.0496,2.9965,-1.7089,2.5693,1.3329,0.0
2.5742,-6.3743,2.9556,-1.6762,2.5412,1.27,0.0
2.6696,-5.3528,2.3155,-1.5556,2.4545,1.0626,0.0
3.9635,-3.2416,2.1793,-1.3625,2.3137,0.72632,0.0
4.7263,-3.0646,2.1248,-0.92485,2.0562,0.54306,0.0
5.1621,-2.547,1.2939,-0.18845,1.708,0.43952,0.0
5.2575,-2.4108,0.91256,0.96608,1.1118,0.37446,0.0
5.2575,-2.4517,0.61292,1.361,0.81764,0.27794,0.0
5.9385,-4.3585,-0.32689,2.1683,0.12981,-0.029016,0.0
6.8783,-7.5321,-2.5742,3.1087,-1.0452,-0.77977,0.0
3.909,-12.027,-5.8023,3.2116,-1.0809,-1.0864,0.0
-5.2302,-19.409,-18.701,1.8427,-0.87904,-0.5901,0.0
-7.2869,-19.559,-16.099,-1.9239,2.0577,0.22358,0.0
1.1305,-3.9227,-3.4732,-2.2645,1.7208,0.60415,0.0
4.5083,-0.21793,-1.1713,-0.77733,-0.55803,0.10904,0.0
6.7693,-5.6524,5.6661,0.032987,-1.3152,-0.22052,0.0
9.4117,-11.387,8.4582,1.8033,-2.3317,-1.0308,0.0
4.3585,-18.837,0.96704,1.4248,-1.6209,-0.96425,0.0
-6.1155,-11.632,0.50395,-0.26695,-0.4664,0.44746,0.0
-1.9205,-4.699,5.1894,0.66615,-1.5485,0.94684,0.0
4.4539,-2.3699,0.83084,1.7761,-1.5082,0.82039,0.0
7.3822,-7.8589,1.6617,1.2917,-2.3231,-0.72937,0.0
4.9306,-10.215,7.1643,1.5018,-2.9749,-0.94562,0.0
3.0646,-11.509,6.3062,1.4725,-1.7113,-1.003,0.0
-0.74912,-12.939,2.0431,0.95875,0.9557,-0.8659,0.0
-3.5958,-11.21,-4.2904,1.2776,0.97769,-0.41356,0.0
1.2531,-8.1177,-0.8036,1.2679,-1.2862,0.10446,0.0
4.4402,-7.7091,3.337,1.0064,-1.0253,0.03207,0.0
4.0725,-8.717,3.0918,1.1112,-0.30879,-0.41264,0.0
0.64016,-10.065,0.32689,1.2688,-0.47037,-0.76083,0.0
-0.40861,-10.025,-0.58567,1.0067,-1.1136,-0.76236,0.0
-0.040861,-9.6977,-1.2531,0.9557,-1.0192,-0.69975,0.0
1.2939,-9.3436,-0.99429,0.88148,-0.99266,-0.69669,0.0
1.3212,-9.3572,0.027241,0.77641,-0.61575,-0.83353,0.0
-1.0896,-10.569,1.2531,0.68906,0.08094,-0.87201,0.0
-1.3484,-10.774,1.0896,0.7648,0.1182,-0.76938,0.0
0.49033,-11.414,0.027241,0.73243,0.13408,-0.7199,0.0
1.9477,-11.891,-2.2882,0.71563,0.30055,-0.7083,0.0
1.9205,-12.544,-1.3076,0.53023,0.38668,-0.69211,0.0
1.9068,-12.626,-0.47671,0.16402,-0.000916,-0.58674,0.0
-0.1362,-12.449,0.44947,-0.46548,-0.27214,-0.61789,0.0
-1.0624,-14.506,-1.3757,-0.75564,0.10812,-0.36805,0.0
-0.89894,-15.949,-2.8058,-0.93676,0.25381,0.14569,0.0
0.81722,-14.07,-3.0373,-1.6915,0.094684,0.54398,0.0
1.5119,-13.348,-3.8682,-2.4795,0.49022,0.72357,0.0
4.5492,-13.13,-1.5391,-3.1505,0.53237,0.81886,0.0
6.8238,-12.449,3.3506,-3.1475,0.37171,0.89247,0.0
8.1177,-12.435,4.2632,-2.7248,0.14142,0.74312,0.0
6.4424,-12.068,2.2201,-2.0672,-0.29993,0.81367,0.0
1.8251,-11.605,-1.7162,-1.8686,-0.44563,0.94837,0.0
0.55843,-11.959,-1.3212,-1.6594,-1.0192,1.2712,0.0
-0.27241,-12.626,-0.47671,-1.3109,-1.5806,1.3763,0.0
-0.95342,-11.618,0.47671,-0.75045,-0.61911,1.6231,0.0
1.185,-10.093,1.4846,-1.0873,0.92363,1.6386,0.0
2.5334,-9.3163,1.8524,-1.3919,1.5944,1.3741,0.0
2.7649,-7.2869,3.0237,-1.5137,1.803,1.273,0.0
1.8796,-6.5514,2.5606,-1.5171,2.4801,1.2666,0.0
2.3291,-5.2166,2.0839,-1.4795,2.3509,1.0501,0.0
3.5413,-3.8001,1.9613,-1.0327,2.0986,0.74648,0.0
4.8761,-3.6366,1.8387,-0.51801,1.7969,0.54398,0.0
4.9578,-3.0918,1.5119,0.0061087,1.6851,0.49999,0.0
5.4754,-2.5061,0.89894,0.66218,1.3008,0.42302,0.0
5.8976,-2.6968,0.65378,1.339,0.78741,0.20678,0.0
6.1836,-3.3642,0.14982,2.1692,0.027489,-0.14416,0.0
5.7069,-7.5321,-3.4596,2.8265,-0.6576,-0.60903,0.0
-1.185,-17.216,-11.836,2.6182,-0.7813,-0.86254,0.0
-3.5004,-18.973,-17.257,0.41692,0.10018,-0.034208,0.0
-5.5026,-19.055,-11.005,-1.89,1.897,0.40348,0.0
-0.83084,-6.5241,-4.1678,-1.8072,0.60781,0.52107,0.0
5.3392,-1.6072,-0.6674,-0.95967,0.24404,0.17349,0.0
5.1757,-3.6094,2.7377,0.65943,-0.97738,-0.39706,0.0
9.112,-17.339,7.4776,2.0803,-1.9178,-0.89706,0.0
3.8818,-18.673,1.1986,2.1145,-1.8766,-0.9218,0.0
-2.0022,-16.481,-6.7012,0.22907,-0.83627,0.36835,0.0
-0.92618,-6.0202,2.2337,0.50335,-1.12,0.66859,0.0
4.1406,-2.6015,1.3484,1.0107,-1.5339,0.624,0.0
8.0224,-5.4481,2.5061,1.3925,-1.6047,-0.33628,0.0
4.7126,-10.474,7.9679,2.0152,-3.1221,-0.90164,0.0
2.5606,-11.7,7.5321,1.8928,-2.3317,-1.0333,0.0
-2.0022,-12.435,2.3427,1.1365,-0.21777,-0.74159,0.0
-3.7456,-10.801,-4.2495,1.0464,0.15088,-0.25076,0.0
-1.1577,-9.7249,-3.8818,1.1038,-1.0907,0.10751,0.0
3.8546,-8.0905,0.27241,0.94531,-0.88881,0.1292,0.0
4.7399,-7.8998,3.1191,1.0883,-0.85491,-0.32345,0.0
-0.068102,-10.188,1.3893,1.0779,-0.51313,-0.76877,0.0
-1.2258,-10.61,0.054481,1.0513,-0.88392,-0.8714,0.0
-0.96704,-10.283,-1.3212,0.92057,-1.127,-0.64446,0.0
0.7355,-9.4253,-1.3212,0.80237,-0.956,-0.5736,0.0
1.58,-8.7306,0.21793,0.72846,-0.64904,-0.70585,0.0
1.0215,-9.1393,1.0215,0.63469,0.020159,-0.82589,0.0
-0.31327,-10.311,1.5119,0.7364,0.11576,-0.77549,0.0
1.3757,-11.101,0.068102,0.82131,0.031154,-0.83169,0.0
2.2201,-11.645,-1.2667,0.88148,0.15394,-0.94226,0.0
1.1713,-12.04,-1.6344,0.69272,0.29108,-1.0366,0.0
0.50395,-12.967,-0.17706,0.354,0.03146,-0.89278,0.0
0.1362,-12.612,-0.054481,0.013439,-0.61636,-0.56872,0.0
-1.1577,-13.334,-1.7843,-0.36652,-0.43066,-0.4609,0.0
-0.70826,-16.086,-3.8682,-0.66493,0.1689,-0.17471,0.0
0.40861,-15.827,-3.9771,-1.6222,-0.028405,0.4664,0.0
0.81722,-13.852,-4.127,-2.441,0.35858,0.61911,0.0
2.9965,-12.749,-2.9284,-3.1475,0.15455,0.74098,0.0
5.6524,-14.029,3.1872,-3.1921,-0.2865,1.0091,0.0
6.5786,-14.397,5.2166,-2.7947,0.38149,0.85338,0.0
5.8704,-12.721,2.5879,-2.0556,0.08491,0.74067,0.0
2.5606,-12.095,-2.3836,-1.8225,-0.42486,0.98288,0.0
1.0896,-11.713,-2.4925,-2.0574,-0.38271,1.1894,0.0
0.98067,-12.326,-1.2395,-1.6234,-1.1594,1.3176,0.0
0.054481,-11.891,1.2803,-1.3115,-0.7648,1.3754,0.0
0.38137,-10.515,1.3212,-1.1829,0.64324,1.5211,0.0
1.5255,-9.7249,1.7979,-1.47,1.4291,1.5055,0.0
2.0294,-9.2482,2.7241,-1.2303,1.7862,1.6399,0.0
2.5606,-7.1234,2.942,-1.1035,2.1854,1.8442,0.0
2.0294,-6.279,2.9284,-1.4642,2.3867,1.6066,0.0
3.3097,-3.8273,2.8058,-1.5116,2.5049,1.2126,0.0
4.3177,-3.1735,2.4789,-0.82131,2.2788,0.78741,0.0
4.699,-2.9148,2.0022,-0.16005,2.054,0.58735,0.0
5.1894,-2.7513,1.6753,0.49694,1.617,0.416,0.0
6.2926,-2.2882,0.83084,1.2758,1.0669,0.23976,0.0
5.9657,-4.3313,-0.47671,2.1643,0.39615,-0.12156,0.0
5.38,-6.0202,-1.3893,2.9285,-0.19609,-0.60506,0.0
1.6481,-11.169,-7.4503,3.258,-0.53542,-0.97738,0.0
-2.0158,-19.028,-17.679,2.6789,-0.47953,-1.0146,0.0
-5.9521,-19.572,-14.86,-1.5565,2.5672,0.19426,0.0
-1.3484,-12.258,-6.7829,-1.9349,0.92485,0.44929,0.0
3.5958,-3.3506,-1.7979,-1.2428,-0.4047,0.21808,0.0
8.322,-6.5105,3.8273,0.30513,-1.748,-0.40073,0.0
8.8941,-17.08,6.7693,1.3295,-1.8274,-1.1359,0.0
6.1019,-17.557,3.4051,1.1503,-1.1509,-0.86376,0.0
-3.9227,-8.1041,4.1406,0.16585,-0.44838,0.19914,0.0
0.42223,-4.4675,5.7614,1.2171,-1.1145,0.79901,0.0
3.4732,-4.8352,1.9613,1.7181,-2.0498,0.72388,0.0
7.3141,-8.6762,3.337,1.5101,-2.1478,-0.77672,0.0
6.5241,-8.6217,5.2302,1.7776,-3.1041,-1.1655,0.0
2.0158,-12.313,3.514,1.5281,-2.2388,-0.91508,0.0
0.32689,-12.49,2.2474,1.2062,-0.015272,-0.69578,0.0
-1.4165,-9.6568,-0.91256,1.2401,0.47434,-0.40012,0.0
0.5993,-8.4174,0.6674,1.2205,-1.2202,-0.043677,0.0
2.0294,-8.0632,1.9205,1.1536,-1.3302,-0.065973,0.0
2.8467,-8.7715,3.2144,1.0272,-0.23518,-0.42394,0.0
0.70826,-10.501,1.471,1.0941,-0.25626,-0.80237,0.0
0.081722,-10.719,0.64016,1.1429,-1.1982,-0.80543,0.0
-0.35413,-9.8339,-1.5391,1.047,-1.1191,-0.69883,0.0
0.76274,-9.8884,-1.471,0.87812,-0.90805,-0.58613,0.0
1.0215,-9.6023,-0.70826,0.67592,-0.72937,-0.63041,0.0
0.38137,-10.161,1.3893,0.57146,-0.22602,-0.72479,0.0
0.39499,-10.746,1.0896,0.65088,0.090103,-0.76328,0.0
0.98067,-11.128,0.47671,0.68906,0.1631,-0.78038,0.0
2.0294,-11.795,-1.6889,0.68356,0.40592,-0.8998,0.0
0.57205,-12.013,-1.9477,0.55467,0.46151,-0.93829,0.0
0.095342,-12.068,-0.81722,0.18967,-0.023518,-0.69455,0.0
0.57205,-12.081,-0.23155,-0.21197,-0.60231,-0.44502,0.0
-1.0351,-12.258,-1.5119,-0.60842,-0.21258,-0.44013,0.0
-1.5391,-13.866,-3.2553,-0.92607,0.27336,0.062308,0.0
0.98067,-14.056,-3.4323,-1.2413,0.14539,0.30116,0.0
0.96704,-13.171,-3.1327,-2.0159,0.27214,0.50457,0.0
1.9068,-11.918,-3.1191,-2.7483,0.28986,0.65821,0.0
4.5492,-13.974,1.757,-3.1053,0.095295,1.0311,0.0
7.5729,-14.996,3.8273,-2.8051,0.22144,1.0229,0.0
9.2482,-14.764,4.1542,-2.1301,-0.32406,1.0082,0.0
3.4868,-11.523,-0.70826,-1.6011,-0.84758,1.1704,0.0
2.1112,-10.91,-2.4517,-1.6258,-0.72235,1.4691,0.0
0.81722,-11.741,-2.1248,-1.5363,-0.92913,1.5226,0.0
-2.1929,-12.885,0.65378,-0.86804,-1.7779,1.6692,0.0
-0.8036,-10.801,0.76274,-1.0363,1.1307,1.7767,0.0
0.29965,-10.243,2.3018,-1.6594,1.9331,1.3604,0.0
2.942,-8.0632,3.1463,-1.744,2.365,1.3607,0.0
2.7786,-6.4697,2.656,-1.8589,2.7333,1.336,0.0
2.5742,-5.4073,2.3836,-1.6218,2.6463,1.1237,0.0
3.1599,-3.8409,2.4653,-1.493,2.6676,0.78069,0.0
4.4266,-3.1463,2.4108,-0.67226,2.3091,0.49236,0.0
4.7944,-2.833,1.9068,0.14264,1.974,0.38912,0.0
5.2438,-2.6287,1.2803,0.55436,1.7278,0.39279,0.0
5.6797,-3.0782,0.72188,1.7058,0.93859,0.19945,0.0
6.5105,-4.2087,0.24517,2.6014,0.19303,-0.16616,0.0
7.2052,-6.1155,-2.2201,3.2718,-0.52657,-0.76725,0.0
-0.21793,-15.922,-9.0712,3.2608,-0.82222,-0.99082,0.0
-3.4051,-19.137,-17.734,-0.079718,1.1047,-0.23793,0.0
-6.0611,-19.545,-7.8181,-1.8259,2.2498,0.15302,0.0
0.76274,-4.1133,-3.7865,-2.0436,1.1145,0.53848,0.0
4.7807,-1.2395,-1.0079,-0.67837,-0.5904,0.25168,0.0
6.8238,-4.9306,4.4947,1.0983,-2.1487,-0.57299,0.0
10.569,-18.714,9.1937,1.865,-1.7309,-1.2569,0.0
3.1327,-17.393,-0.81722,1.193,-1.4215,-0.72846,0.0
-2.4108,-14.015,-3.9635,0.12217,-0.64263,0.21808,0.0
1.1169,-3.5822,3.5549,1.1493,-1.3289,0.73487,0.0
5.6933,-3.8818,1.1577,1.5498,-2.3158,0.0562,0.0
7.0553,-7.5048,7.0553,1.5941,-2.6542,-0.43707,0.0
4.7671,-10.692,5.2438,1.8219,-2.5779,-1.0431,0.0
2.4108,-11.904,3.1054,1.1283,-0.8601,-0.87109,0.0
-0.74912,-12.326,-0.027241,1.0327,1.219,-0.62766,0.0
-0.12258,-8.9213,-1.1986,1.2541,0.042455,-0.20372,0.0
1.3212,-8.3629,0.21793,0.95051,-1.2446,0.0076358,0.0
3.5958,-8.0905,2.5061,0.88514,-0.78679,-0.092241,0.0
2.0839,-9.4117,2.0294,0.98563,-0.58765,-0.65057,0.0
-0.38137,-10.283,-0.19068,0.9499,-1.1054,-0.70494,0.0
-0.89894,-10.351,-0.61292,0.84299,-1.0815,-0.6463,0.0
0.10896,-10.011,-0.76274,0.75472,-1.0214,-0.61148,0.0
1.2531,-9.8066,0.095342,0.77733,-0.83322,-0.63163,0.0
1.8932,-9.5751,1.5936,0.78649,-0.30727,-0.79168,0.0
1.7706,-9.8611,1.757,0.81703,0.1237,-0.95051,0.0
1.2803,-11.25,-0.095342,0.90408,0.25901,-1.0256,0.0
1.6072,-11.046,-1.5391,0.8827,0.30879,-1.0418,0.0
1.5119,-11.128,-2.6151,0.82925,0.3204,-1.0235,0.0
0.57205,-12.313,-0.85808,0.5229,0.19945,-0.85368,0.0
0.57205,-12.177,-0.01362,0.084605,-0.63652,-0.60537,0.0
-0.7355,-12.354,-0.24517,-0.67928,-0.40928,-0.56261,0.0
-1.975,-15.337,-3.4187,-0.67501,0.20464,-0.19181,0.0
0.16344,-14.833,-4.1814,-0.98777,0.013744,0.31185,0.0
2.2474,-13.375,-2.3563,-2.0989,0.16066,0.47281,0.0
2.9965,-13.171,-2.1248,-2.9123,0.26603,0.99815,0.0
4.5083,-14.533,-1.5391,-2.9474,-0.17165,1.4255,0.0
6.8783,-14.737,1.6344,-2.4606,-0.10507,1.2419,0.0
7.9679,-12.708,2.6015,-1.639,-0.36194,1.1047,0.0
3.8001,-10.964,-0.76274,-1.5284,-0.5284,1.1564,0.0
1.7843,-10.515,-2.4517,-1.7871,-0.15119,1.2416,0.0
0.29965,-12.258,-1.0351,-1.6435,-0.71502,1.4468,0.0
0.47671,-12.531,0.38137,-1.3702,-1.175,1.3803,0.0
1.757,-10.27,1.6753,-1.1383,0.66645,1.2746,0.0
3.1872,-9.5751,1.8932,-1.9001,1.617,1.1164,0.0
3.1191,-9.3163,2.4653,-1.6652,2.044,1.3231,0.0
2.833,-9.0303,2.5742,-1.339,2.0821,1.5934,0.0
2.5742,-6.7693,3.1872,-1.5727,2.6695,1.4652,0.0
2.7649,-5.1349,3.1191,-1.6701,2.8124,1.1851,0.0
4.7944,-3.3234,2.2474,-1.1777,2.3925,0.79199,0.0
4.7807,-3.1463,2.2882,-0.61972,2.1423,0.56291,0.0
4.7263,-2.8194,1.3893,-0.012217,1.7529,0.43677,0.0
4.1814,-3.0918,0.27241,0.94562,1.2413,0.31001,0.0
3.8273,-4.0316,-1.0351,1.3155,1.1093,0.21777,0.0
3.9227,-4.9578,-2.3427,2.0769,0.80268,-0.058032,0.0
1.5119,-11.128,-10.297,2.8002,-0.38912,-0.48717,0.0
-0.78998,-16.848,-14.451,1.9676,-1.0748,-0.46365,0.0
-0.38137,-19.259,-16.058,-0.1347,1.0296,-0.25717,0.0
2.0294,-9.9429,-3.7728,-1.4181,1.7843,0.068722,0.0
3.2144,-6.2654,-2.3699,-1.1545,0.64324,0.25595,0.0
7.0826,-6.7557,-2.7513,-0.52779,0.034514,-0.002138,0.0
5.8704,-11.4,0.89894,0.44899,0.16005,-0.48747,0.0
6.1428,-18.769,4.127,1.1368,-1.7498,-0.81184,0.0
4.1678,-19.395,4.4266,0.37813,-1.671,-0.10507,0.0
-1.0624,-6.279,4.5356,0.45418,-1.4679,0.56872,0.0
1.7162,-3.5685,5.6252,1.0574,-2.3579,0.62553,0.0
5.2575,-5.7205,3.1191,1.4163,-1.5873,0.0030543,0.0
3.9908,-7.6819,6.7966,1.9261,-2.6203,-0.95173,0.0
3.3506,-11.387,5.9385,2.0265,-2.7648,-1.0214,0.0
1.3757,-13.92,2.2201,1.7095,-1.8763,-0.84269,0.0
-0.95342,-11.359,-2.6151,1.2898,0.82406,-0.51679,0.0
0.6674,-10.215,-3.8954,1.5513,0.13286,-0.2642,0.0
2.1384,-8.1858,0.61292,1.4872,-1.2504,-0.059865,0.0
2.5879,-7.8181,2.2474,1.131,-0.96089,-0.24465,0.0
3.0918,-8.0224,2.7377,1.1393,-0.39706,-0.52779,0.0
-0.25879,-10.569,0.34051,1.0632,-0.60292,-0.72754,0.0
-0.61292,-10.828,-0.57205,1.0125,-1.2263,-0.56536,0.0
-0.92618,-10.379,-1.6072,0.93982,-1.1875,-0.50702,0.0
0.42223,-9.5206,-0.36775,0.85246,-1.0183,-0.43158,0.0
1.3212,-9.2482,0.44947,0.79107,-0.91447,-0.46976,0.0
1.6481,-9.0575,0.77636,0.70463,-0.065363,-0.83383,0.0
0.44947,-11.032,1.2803,0.88148,0.34392,-1.0391,0.0
0.91256,-11.673,0.19068,0.98105,0.14264,-0.99785,0.0
1.3893,-12.027,-2.5742,0.96456,0.26756,-0.95448,0.0
0.47671,-12.149,-1.7706,0.55436,0.096517,-0.72571,0.0
0.98067,-12.612,-0.85808,0.067501,-0.60231,-0.43402,0.0
0.76274,-12.612,-0.72188,-0.46304,-0.63225,-0.45051,0.0
-1.4301,-14.805,-2.833,-0.84574,0.033292,-0.36591,0.0
-1.1986,-15.187,-3.8273,-1.0556,0.19578,0.08827,0.0
1.58,-13.838,-3.3234,-1.7846,0.011301,0.4948,0.0
1.866,-12.027,-2.9965,-2.5809,0.56383,0.551,0.0
3.5413,-12.708,-2.4517,-3.149,0.25107,0.78741,0.0
4.9033,-14.043,3.7047,-3.1347,0.10568,0.99143,0.0
8.3084,-13.511,5.1621,-2.2672,0.14019,0.78618,0.0
6.2517,-12.204,2.2882,-1.9594,-0.22571,0.81795,0.0
2.9965,-11.25,-1.1305,-1.8158,-0.37507,1.1707,0.0
1.3484,-11.822,-1.9886,-1.751,-0.56505,1.4978,0.0
1.2122,-12.544,-0.58567,-1.3619,-1.5782,1.5113,0.0
-0.49033,-12.286,1.9886,-0.59284,-0.93554,1.6267,0.0
0.83084,-9.902,1.4029,-0.74342,0.80237,1.8094,0.0
2.3836,-9.5751,2.0431,-1.3503,1.7477,1.5195,0.0
3.1191,-7.4095,2.9692,-1.5446,2.8491,1.4557,0.0
3.1191,-7.4095,2.9692,-1.5446,2.8491,1.4557,0.0
2.5334,-4.9578,2.3427,-1.4114,2.6328,1.0067,0.0
3.0646,-4.2223,2.3563,-1.2877,2.543,0.84299,0.0
4.2223,-3.7865,2.3563,-0.62827,2.0421,0.53665,0.0
5.2166,-3.3097,1.8932,-0.065363,1.7755,0.46334,0.0
5.4481,-2.8058,1.1577,0.60751,1.4096,0.41508,0.0
5.4754,-2.8058,0.51757,1.4661,0.89919,0.24435,0.0
5.9793,-5.5435,-1.58,2.3424,0.23793,-0.14142,0.0
6.1155,-8.3629,-3.8001,2.9462,-0.53176,-0.66096,0.0
2.1248,-13.348,-7.8589,3.018,-0.90225,-0.98166,0.0
-5.1213,-19.477,-18.81,-0.13958,0.51099,-0.25717,0.0
-2.6696,-17.884,-10.079,-2.3344,2.2171,0.23915,0.0
2.8467,-3.4459,-2.3427,-1.5455,0.54153,0.40653,0.0
5.2711,-1.362,-1.362,-0.72326,-0.46487,0.14813,0.0
5.3256,-5.1894,8.2539,0.95661,-1.8262,-0.40256,0.0
7.7636,-17.257,7.7227,1.7602,-1.8341,-0.86834,0.0
1.8932,-14.996,0.36775,1.3256,-1.6765,-0.68997,0.0
-2.152,-12.79,-2.1112,0.61606,-0.94012,0.083689,0.0
2.4108,-5.9657,-0.51757,0.73121,-1.5311,0.59162,0.0
5.3119,-5.993,0.23155,1.0806,-1.1445,0.18204,0.0
5.1213,-7.246,7.1779,1.646,-2.1881,-0.35797,0.0
4.304,-10.093,5.8976,2.1964,-3.4245,-0.66462,0.0
2.6832,-12.231,4.9578,1.5342,-2.1472,-0.82589,0.0
0.99429,-12.081,1.0488,1.127,0.84391,-0.67867,0.0
-0.91256,-9.4389,-3.2008,1.1099,0.093462,-0.34331,0.0
1.6208,-7.7091,1.5527,1.1884,-0.64721,-0.20189,0.0
3.2825,-7.4503,3.8273,1.3207,-0.92821,-0.40714,0.0
2.547,-8.8941,2.8603,1.4322,-0.83169,-0.73793,0.0
0.50395,-9.902,0.027241,1.4142,-1.3277,-0.91691,0.0
-0.83084,-10.283,-1.3757,1.2596,-1.3173,-0.82803,0.0
-0.83084,-10.283,-1.3757,0.97525,-1.098,-0.69639,0.0
0.040861,-9.6432,-1.5391,0.78679,-0.96181,-0.69364,0.0
0.24517,-10.529,2.3018,0.68203,-0.055283,-0.85521,0.0
-1.0896,-11.196,1.6344,0.72693,0.24068,-0.8378,0.0
0.19068,-11.605,0.51757,0.73945,0.22602,-0.74251,0.0
2.0975,-11.741,-1.2258,0.76969,0.32162,-0.6805,0.0
2.2882,-12.204,-2.3972,0.59682,0.41875,-0.79565,0.0
1.6753,-12.054,-0.68102,0.19334,-0.045509,-0.73579,0.0
1.0624,-12.449,0.054481,-0.21991,-0.57757,-0.60659,0.0
-1.6753,-13.416,-0.64016,-0.80146,0.048258,-0.47831,0.0
-2.0022,-14.86,-2.0975,-0.95997,0.34697,-0.03207,0.0
-0.64016,-15.323,-3.0918,-1.1832,0.29993,0.26389,0.0
1.2531,-13.225,-3.1599,-2.4691,0.7816,0.63072,0.0
3.2416,-12.939,-2.6696,-3.1566,0.5116,0.88575,0.0
4.6582,-14.056,-0.027241,-3.2208,0.28161,1.1124,0.0
9.2891,-14.301,4.4266,-2.8417,0.2865,0.98807,0.0
9.4389,-13.389,4.3177,-2.0253,-0.29963,0.87109,0.0
6.7421,-11.904,-1.2258,-1.6167,-0.76969,0.96853,0.0
2.1929,-11.128,-2.5606,-1.711,-0.50335,1.215,0.0
0.84446,-11.482,-2.152,-1.6338,-0.66523,1.3002,0.0
-0.98067,-12.721,0.40861,-0.64141,-0.64446,1.6112,0.0
-0.12258,-9.8339,1.185,-1.0962,0.9218,1.5791,0.0
1.975,-9.3163,2.942,-1.6243,1.8326,1.2126,0.0
3.7184,-7.9407,2.5198,-1.569,1.7315,1.1869,0.0
2.4653,-6.8919,2.9284,-1.5663,2.3995,1.361,0.0
2.3291,-6.2381,2.438,-1.5293,2.3723,1.2242,0.0
2.6968,-4.3449,2.3836,-1.4926,2.4074,0.99082,0.0
4.6718,-3.6911,2.3155,-0.89644,1.9667,0.58887,0.0
5.3528,-2.6968,1.9477,-0.19761,1.5873,0.47647,0.0
5.2847,-2.4925,1.5391,0.5565,1.2199,0.45479,0.0
4.7944,-2.3155,0.61292,1.3787,0.90591,0.24557,0.0
5.094,-3.1735,-0.43585,2.3051,0.48442,-0.10232,0.0
5.8976,-5.7069,-2.3018,3.0461,-0.1408,-0.63805,0.0
1.2122,-16.181,-10.774,3.2639,-0.97555,-1.055,0.0
-0.72188,-18.742,-16.603,0.53573,-0.6411,-0.45143,0.0
-3.6503,-19.641,-16.835,-1.5678,1.5488,-0.02138,0.0
0.14982,-6.4969,-3.5549,-2.4819,2.1151,0.38607,0.0
2.3018,-0.28603,-1.5936,-1.4908,0.57696,0.35797,0.0
5.2847,-2.1384,-1.0488,0.59468,-1.1704,-0.48717,0.0
8.9622,-17.693,9.1393,1.7535,-1.6151,-1.0311,0.0
6.5241,-19.368,5.8431,1.1823,-1.7517,-0.75564,0.0
-2.8603,-6.7012,4.5356,-0.06689,-1.2052,0.83658,0.0
1.975,-2.6151,2.9965,1.4059,-1.6209,0.96639,0.0
4.9033,-2.8194,-2.6287,1.4151,-0.82742,0.26389,0.0
7.0281,-7.1507,3.2825,1.4126,-1.2822,-0.37293,0.0
4.127,-10.801,6.8783,2.1493,-3.134,-1.0189,0.0
2.8603,-12.912,4.9169,1.3638,-1.7969,-0.99724,0.0
0.39499,-12.544,1.7025,0.96578,0.86132,-0.748,0.0
-1.5527,-11.223,-4.6854,1.5403,0.94501,-0.35064,0.0
0.96704,-8.0632,1.2258,1.2074,-1.1432,-0.089797,0.0
1.4301,-7.7636,2.9284,1.2792,-0.68173,-0.13592,0.0
3.8409,-7.6002,3.1463,1.376,-0.64355,-0.35675,0.0
0.31327,-10.052,0.57205,1.3244,-0.55803,-0.75808,0.0
-0.35413,-10.515,-0.29965,1.2572,-0.96608,-0.77,0.0
-0.44947,-10.42,-1.4846,1.0776,-0.88606,-0.71593,0.0
0.42223,-9.4934,-1.076,0.91844,-1.0104,-0.61636,0.0
1.076,-9.507,0.96704,0.67042,-0.54031,-0.70372,0.0
0.36775,-10.283,1.362,0.69119,0.21686,-0.8433,0.0
0.6674,-11.346,0.5993,0.79504,0.19456,-0.78557,0.0
2.4108,-11.863,-1.471,0.85979,0.28497,-0.7645,0.0
2.2746,-12.149,-2.5061,0.74403,0.50519,-0.88331,0.0
1.2395,-12.054,-1.9613,0.61025,0.48258,-0.85704,0.0
0.70826,-12.217,-0.027241,-0.022907,-0.47831,-0.59987,0.0
0.70826,-12.217,-0.027241,-0.46426,-0.43891,-0.55925,0.0
0.70826,-12.217,-0.027241,-0.7086,0.11729,-0.26756,0.0
-0.88532,-15.636,-3.3506,-1.0449,0.28344,0.25198,0.0
1.1169,-14.383,-3.337,-1.8677,0.32162,0.57879,0.0
2.547,-13.266,-2.6696,-3.0794,0.39095,0.91447,0.0
3.9771,-14.083,-1.6344,-3.2138,0.26206,1.2092,0.0
8.2539,-14.22,3.9227,-2.8534,0.45723,1.0156,0.0
9.8066,-13.035,4.1542,-2.0974,-0.38729,0.84086,0.0
5.993,-11.005,0.24517,-1.7138,-1.0531,0.89919,0.0
2.833,-10.433,-2.7104,-1.8234,-0.98746,1.0128,0.0
